Oceania Y/J/S Championships,AUS,868.csv
Inter Club Tournament,AUS,28.csv
JME Qld Club Challenge Round 1 – Fusion,AUS,1456.csv
'Mike Keelan Sheild' Competition,AUS,129.csv
Open Club Comp 2 / Novice,AUS,2822.csv
Brisbane Barbell Club Open Competition,AUS,1495.csv
Uesaka Barbell Australia QWA Masters League Final,AUS,1522.csv
WWA State Masters & J/S Open,AUS,713.csv
Shred Barbell Open Competition,AUS,2567.csv
Hunter Barbell Open Competition,AUS,2215.csv
Shred Barbell Open Competition,AUS,2573.csv
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Fusion,AUS,1052.csv
SAWLA September Open,AUS,2229.csv
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Brisbane Barbell,AUS,1046.csv
SAWLA February Open & SAWC Masters Round 1,AUS,539.csv
Joe Hensel Open Competition,AUS,1913.csv
NSW Junior Senior Championships,AUS,1907.csv
SAWLA 2nd June Open,AUS,2598.csv
JME Qld Club Challenge Round 1 - North Brisbane,AUS,263.csv
JME Qld Club Challenge Round 2 - Milton,AUS,277.csv
Uesaka Barbell Australia League & Masters League Round 3,AUS,1085.csv
JME Qld Club Challenge Round 4 – Whitsunday,AUS,511.csv
State League II / Jr Shield II / Masters League II,AUS,529.csv
Toowoomba Open Club Competition,AUS,515.csv
Qld Club Challenge Round 3 – Sunshine Coast,AUS,1081.csv
NTWA Australia Day Teams Competition,AUS,2588.csv
JME Qld Club Challenge Round 2 - Cougars,AUS,273.csv
QWA League and Masters League Round 2,AUS,267.csv
Qld Club Challenge Round 4 – Cougars,AUS,1095.csv
JME Qld Club Challenge Round 4 – Cairns Green Ants,AUS,501.csv
Hills Barbell Open Competition,AUS,2577.csv
Ralph Cashman Open Competition,AUS,2211.csv
Milton Open Club Competition,AUS,298.csv
Chris Chugg Memorial & PC2,AUS,2239.csv
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – North Brisbane,AUS,1056.csv
WWA State U15 & Youth Championships,AUS,717.csv
North Brisbane Open Competition,AUS,703.csv
Cougars Club Mike Keelan Shield Competition,AUS,1526.csv
Youth World Championships,AUS,2749.csv
NTWA Open/Masters Competition,AUS,1532.csv
JME Qld Club Challenge Round 2 – Sunshine Coast,AUS,1491.csv
JME Qld Club Challenge Round 4 – Gold Coast,AUS,677.csv
Rodney Hutton Cup,AUS,2832.csv
JME Qld Club Challenge Round 2 – Gold Coast,AUS,1485.csv
HWC Australia Day Open,AUS,2167.csv
WTI U15 & U17 Championships & PC2,AUS,2601.csv
Titans Club Competition,AUS,850.csv
HWC Australia Day Open,AUS,2615.csv
Victorian Senior Championships*,AUS,2173.csv
JME Qld Club Challenge Round 1 – Cairns Green Ants,AUS,1452.csv
Phoenix Christmas Hitout,AUS,2629.csv
HWC Club Championships,AUS,1446.csv
VWA Open,AUS,1877.csv
NTWA Open and Masters Competition,AUS,1863.csv
JME Qld Club Challenge Round 3 – Ironskull,AUS,449.csv
‘Mike Keelan Shield’ Competition,AUS,313.csv
JME Qld Club Challenge Round 2 – Gold Coast,AUS,475.csv
VWA U23 & U20 QUALIFICATION EVENT,AUS,2403.csv
Olympic Games,AUS,2365.csv
BOP Barbell Club,AUS,2371.csv
Sport & Rec Victoria Cup & School League 4,AUS,1136.csv
Ian Laurie Cup,AUS,1888.csv
School League 1,AUS,1122.csv
Vic Masters Championships incl Masters GP2 & VWA Open,AUS,1123.csv
Barwon Open,AUS,1137.csv
Again Faster Cougars Cup in conjunction with QWA Club Challenge Rd 3,AUS,2358.csv
VWA Open & Masters GP 4,AUS,1889.csv
Geelong Open League 1,AUS,2402.csv
Oceania Championships,AUS,2364.csv
North Brisbane Open Club Competition,AUS,312.csv
JME Qld Club Challenge Round 2 – Darkside,AUS,474.csv
JME Qld Club Challenge Round 1 – Mackay,AUS,460.csv
NTWA Open and Masters Competition,AUS,1862.csv
JME Qld Club Challenge Round 2 – Ironskull,AUS,448.csv
Victorian Masters Championships incl GP 1,AUS,1876.csv
Geelong Open & Geelong Youth GP4,AUS,1447.csv
JME Qld Club Challenge Round 1 – Cougars,AUS,1453.csv
NT Open and Masters Competition,AUS,2614.csv
Geelong School League 1,AUS,2172.csv
Titans Open Competition,AUS,845.csv
WTI U20 & U23 Championships & PC1,AUS,2600.csv
SAWLA May Open,AUS,2833.csv
JME QLD Club Challenge- Cougars,AUS,110.csv
Australian & Oceania Masters Championships,AUS,104.csv
JME Qld Club Challenge Round 2 – Stay True,AUS,1490.csv
JME Qld Club Challenge Round 3 – Gold Coast,AUS,662.csv
NTWA Open/Masters Competition,AUS,1533.csv
North Brisbane Xmas Club Competition,AUS,1527.csv
Junior World Championships,AUS,2748.csv
WWA U15/U17 States & May Open,AUS,2760.csv
Mike Keelan Shield Competition,AUS,702.csv
Tempest Club Competition,AUS,716.csv
WTI Masters Championships & PC1,AUS,2238.csv
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round – Stay True,AUS,1057.csv
Qld Club Challenge Round 2 & Eleiko Club Challenge Qualifying Round - Alive,AUS,1043.csv
Hunter Open Competition,AUS,2576.csv
Hills Barbell Open Competition,AUS,2210.csv
JME Qld Club Challenge Round 4 – Sunshine Coast,AUS,500.csv
Qld Club Challenge Round 3 – Stay True,AUS,1080.csv
North Brisbane Open Club Competition,AUS,514.csv
JME Qld Club Challenge Round 2 - Cairns,AUS,272.csv
Memorial Day Open Competition,AUS,1916.csv
Shred Barbell Open Competition,AUS,1902.csv
JME Qld Club Challenge Round 1 - Cougars,AUS,258.csv
Ralph Cashman Open Competition,AUS,1914.csv
NSW versus ACT Open Competition,AUS,1900.csv
Qld Club Challenge Round 4 – CQ Mavericks,AUS,1096.csv
JME Qld Club Challenge Round 4 – Cougars,AUS,502.csv
JME Qld Club Challenge Round 1 - Sunshine Coast,AUS,264.csv
Geelong Youth GP 2,AUS,1928.csv
JME Qld Club Challenge Round 2 - Ironskull,AUS,270.csv
Mike Keelan Shield Competition,AUS,516.csv
Qld Club Challenge Round 3 – Toowoomba,AUS,1082.csv
The Rev,AUS,2560.csv
Qld Club Challenge Round 3 – Brisbane Barbell,AUS,1069.csv
NSW Masters Championships,AUS,2212.csv
NSW U15/U17/Masters Championships & Open Competition,AUS,2574.csv
TWA Xmas comp,AUS,2548.csv
Qld U15 & Youth Championships,AUS,1041.csv
Milton Open Club Competition,AUS,700.csv
Southwest Barbell Club Competition,AUS,714.csv
Queensland Cup,AUS,1519.csv
NTWA Open/Masters Competition,AUS,1531.csv
Brisbane Barbell Club Competition,AUS,1525.csv
AlphaFit Qld Senior & Junior Championships,AUS,648.csv
NT Championships,AUS,2819.csv
JME Qld Club Challenge Round 2 – IOWA,AUS,1486.csv
Uesaka Barbell Australia QWA League Round 4 & Masters League Round 4,AUS,674.csv
JME Qld Club Challenge Round 3 – Cougars,AUS,660.csv
QWA League Round 3 & Masters League Round 3,AUS,106.csv
Controlled Chaos Weightlifting Competition,AUS,2170.csv
VWA Qualifier Event 1,AUS,2616.csv
WTI Masters Championships & PC3,AUS,2602.csv
TWA Club Competition,AUS,2164.csv
Bribie Island Movement & Strength Club Xmas Competition,AUS,2158.csv
JME Qld Club Challenge Round 1 – Brisbane Barbell,AUS,1451.csv
NTWA Austraia Day Competition,AUS,1860.csv
President's Cup Grand Final,AUS,1874.csv
"WWA U15, Youth, Jun, Sen and Masters Champs",AUS,338.csv
Toowoomba Open Club Competition,AUS,310.csv
ACT State Championships,AUS,2399.csv
NBWA Xmas Club Competition (The Lawrie),AUS,1848.csv
JME Qld Club Challenge Round 3 – Gold Coast,AUS,489.csv
DK Duo (Pairs Competition),AUS,2372.csv
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,AUS,1134.csv
WTI U15 + U17 Championships + PC4,AUS,2429.csv
Ian Laurie,AUS,1120.csv
IWF Online Youth World Cup,AUS,2367.csv
HWC Australia Day Open,AUS,2401.csv
Uesaka Barbell Australia League Final,AUS,1108.csv
JME Qld Club Challenge Round 3 – Darkside,AUS,488.csv
OX WLC,AUS,2373.csv
Open Club Competition #3,AUS,2398.csv
JME Qld Club Challenge Round 1 – Toowoomba,AUS,463.csv
JME Qld Club Challenge Round 2 – Mackay,AUS,477.csv
Cairns Open Club Competition,AUS,311.csv
WWA June Open,AUS,339.csv
HWC Australia Day,AUS,1875.csv
NTWA Open and Masters Competition,AUS,1861.csv
JME Qld Club Challenge Round 1 – Bounce,AUS,1450.csv
The Lawrie – NBWA Xmas Competition,AUS,2159.csv
VWA Open,AUS,1444.csv
"NSW Masters, U15, U17 Championships",AUS,846.csv
"WTI State Seniors,  Chris Chugg Tournament  and PC4",AUS,2603.csv
JME Qld Club Challenge Round 2 – Alive,AUS,1478.csv
VWA School League 1,AUS,2171.csv
WACT Club Championships,AUS,2824.csv
JME QLD Club Challenge- Ironskull,AUS,107.csv
JME Qld Club Challenge Round 2 – Jimboomba,AUS,1493.csv
JME Qld Club Challenge Round 2 – Milton,AUS,1487.csv
JME QLD Club Challenge- Sunshine Coast,AUS,113.csv
SAWLA March Open,AUS,2830.csv
Cairns Green Ants Open Competition,AUS,675.csv
NT Open and Masters Competition,AUS,2818.csv
Milton Open Club Competition,AUS,649.csv
Toowoomba Club Competition,AUS,1524.csv
Australia Day Team Competition,AUS,1530.csv
Assassin Club Competition 1,AUS,715.csv
Toowoomba Open Club Competition,AUS,701.csv
Premier Cup (Invitational) & WWA U13 Development Club,AUS,729.csv
Qld Masters Championships,AUS,1040.csv
MWC Xmas Comp,AUS,2549.csv
Shred Barbell Open Competition,AUS,2213.csv
NSW Senior Championships,AUS,2575.csv
JME Qld Club Challenge Round 2 - Toowoomba,AUS,271.csv
World Masters Championships,AUS,517.csv
JME Qld Club Challenge Round 4 – Darkside,AUS,503.csv
Geelong Open & Youth GP 3,AUS,1929.csv
Milton Open Club Competition,AUS,265.csv
Burwood High Performance Open Competition,AUS,1901.csv
JME Qld Club Challenge Round 1 - Crossfit Brisbane,AUS,259.csv
Victorian Senior Championships,AUS,564.csv
Queensland U15 & U17 Championships,AUS,1796.csv
Presidents Cup #2,AUS,202.csv
"Commonwealth Senior, Junior, Youth Champs",AUS,216.csv
Presidents Cup Round 2 & Club Competition,AUS,570.csv
Phoenix Ian Laurie Cup,AUS,558.csv
WWA Open Event,AUS,1972.csv
Origins,AUS,1966.csv
Qld Club Challenge Round 1 - Whitsunday,AUS,1033.csv
WA State Junior & Senior Championships,AUS,1755.csv
EGAT International Tournament,AUS,2248.csv
Qld Club Challenge Round 1 – Gold Coast,AUS,1027.csv
Uesaka QLD Club Challenge and League Round 1,AUS,1769.csv
Oly4Kids,AUS,2274.csv
MWC Physique Science QWA Club Challenge Round 2,AUS,2512.csv
Triumph Club Competition,AUS,766.csv
Odd Socks Club Competition,AUS,772.csv
Physique Science Qld Club Challenge Round 1 – Stack City Weightlifting Club,AUS,2089.csv
SAWLA October Open,AUS,996.csv
5th Asian Indoor & Martial Arts Games,AUS,1557.csv
TBC - Physique Science QWA Club Challenge - Round 2,AUS,2710.csv
Queensland Masters Championships,AUS,2076.csv
JME Qld Club Challenge Round 1 – Gladstone,AUS,612.csv
Aphesis Club Competition,AUS,1386.csv
RAW Barbell Open Competition,AUS,1392.csv
Inter Club Tournament and Junior Championships,AUS,148.csv
WWA Open Competition / End of Year Function,AUS,1423.csv
Victorian School Championships & School Round 4,AUS,49.csv
Soft White Bread Club Competition 1,AUS,2880.csv
Ipswich Weightlifting Club Competition,AUS,2658.csv
Physique Science Qld Club Challenge Round 2 – Stay True Weightlifting Club,AUS,2116.csv
AWF Club Tournament ,AUS,75.csv
NSWWA Open Competition,AUS,835.csv
VWA Crossfit Team Challenge and U23 Invitational Event,AUS,61.csv
Presidents Cup Final,AUS,821.csv
OWF Online Cup,AUS,2664.csv
Queensland Senior Championships,AUS,2102.csv
President's Cup Round 8,AUS,376.csv
Victorian Age Championships,AUS,362.csv
Qld State Junior & U23 Championships,AUS,2499.csv
Pacific Cup Tournament,AUS,404.csv
Uesaka QLD Club Challenge and League Round 2,AUS,1806.csv
WACT Qualifying Competition,AUS,438.csv
Olympifit Club Comp #2,AUS,1147.csv
Interclub Comp #1,AUS,1153.csv
IWF World Championships,AUS,2472.csv
Jimboomba Barbell Club competition in conjunction with QWA Club Challenge Rd 3,AUS,2466.csv
1st Online International Weightlifting Cup,AUS,2467.csv
Australian International,AUS,1152.csv
Grizzly Club Comp #1,AUS,1146.csv
Alive Barbell Club Affiliation Cup,AUS,439.csv
Uesaka QLD Club Challenge and League Round 2,AUS,1807.csv
HWC Alby Dutton Memorial,AUS,363.csv
Sunshine Coast Open Competition,AUS,405.csv
Toowoomba Club Competition,AUS,2498.csv
NTWA Australia Day Open,AUS,377.csv
Wolfpack #2,AUS,2665.csv
Presidents Cup Rd 7,AUS,820.csv
Physique Science Qld Club Challenge Round 2 – Sunshine Coast Weightlifting Club,AUS,2117.csv
Eleiko AWF Club Challenge State Qualifying Event,AUS,834.csv
Burwood Open Competition,AUS,1378.csv
TAS State Championships & President's Cup Grand Final ,AUS,74.csv
AWF WWC Squad Invitational Competition,AUS,2671.csv
Alice Springs Open and Masters Competition,AUS,2659.csv
Victorian Masters Championships incl Masters GP4,AUS,1436.csv
Grizzly’s #2,AUS,1422.csv
NSW Memorial Day Open Competition,AUS,808.csv
HWC Alby Dutton Memorial- Open to all Lifters,AUS,48.csv
Inter Club Tournament and Junior Championships,AUS,149.csv
JME Qld Club Challenge Round 1 – Brisbane Barbell,AUS,607.csv
JME Qld Club Challenge Round 1 – Gold Coast,AUS,613.csv
TWA - Physique Science QWA Club Challenge - Round 2,AUS,2711.csv
Odd Socks Club Competition,AUS,798.csv
MWC - Physique Science QWA Club Challenge - Round 2,AUS,2705.csv
OX Club Comp #1,AUS,1556.csv
SAWLA December Open,AUS,997.csv
Triumph Club Competition,AUS,773.csv
Inner West Club Competition,AUS,767.csv
Cougars Physique Science QWA Club Challenge Round 2,AUS,2513.csv
STWC Physique Science QWA Club Challenge Round 2,AUS,2507.csv
Australia v South  Africa Masters International,AUS,2249.csv
Qld Club Challenge Round 1 – Fusion,AUS,1026.csv
Qld Club Challenge Round 1 – Toowoomba,AUS,1032.csv
Origins 1,AUS,1754.csv
WCW,AUS,1967.csv
VWA Open & Masters GP3,AUS,559.csv
Whitsunday Weightlifting Club Competition,AUS,1783.csv
Presidents Cup Round 2 & Club Competition,AUS,571.csv
Schools' Sport & Recreation Victoria Cup,AUS,565.csv
AWF Age Championships (U17/U20) ,AUS,203.csv
Cougars Weightlifting  Club Competition,AUS,1797.csv
Presidents Cup Rd 4 & Club Competition,AUS,573.csv
World Youth Championships,AUS,215.csv
Uesaka QLD Club Challenge and League Round 1,AUS,1781.csv
NTWA Open and Masters Competition,AUS,1959.csv
2020 Qld Club Challenge - Burleigh West - Round 1,AUS,2288.csv
NQ Open,AUS,1795.csv
SAWLA/ SAWC Xmas Open And State Championships,AUS,201.csv
Triumph Club Competition,AUS,229.csv
The Rev BBC,AUS,1965.csv
Qld Club Challenge Round 1 – CQ Mavericks,AUS,1024.csv
Physique Science QWA Club Challenge Round 3,AUS,2539.csv
Qld Club Challenge Round 1 – Stay True,AUS,1030.csv
TWA Physique Science QWA Club Challenge Round 2,AUS,2511.csv
Qld Club Challenge Round 1 - Alive,AUS,1018.csv
Australian Open,AUS,598.csv
NBWA Physique Science QWA Club Challenge Round 2,AUS,2505.csv
Ralph Cashman Open - 5th Annual Ralph Cashman Open Competition,AUS,771.csv
Odd Socks Club Competition,AUS,765.csv
SAWLA August Open,AUS,995.csv
SA Club Challenge Round 3,AUS,1554.csv
Brisbane Barbell Club Competition,AUS,2075.csv
Youth Olympic Games,AUS,1568.csv
Burwood Open Competition,AUS,163.csv
New Beginning Weightlifting Open Competition,AUS,1391.csv
NSW Jnr/U23 Champiosnships & Open Competition,AUS,2854.csv
JME Qld Club Challenge Round 1 – Darkside,AUS,611.csv
Inner West Open Competition,AUS,1385.csv
JME Qld Club Challenge Round 2 – KB Barbell,AUS,639.csv
STWC - Physique Science QWA Club Challenge - Round 1,AUS,2868.csv
VWA Open incl Masters GP3,AUS,1434.csv
Sunshine Coast Weightlifting Club Open Competition,AUS,2129.csv
QWA League Round 2,AUS,2101.csv
Cliff Joyce Memorial,AUS,1408.csv
HWC Club Championships,AUS,62.csv
Weightlifting ACT State Meet #1 2015,AUS,822.csv
Burleigh Barbell Club_Club competition,AUS,2667.csv
BER - Physique Science QWA Club Challenge - Round 1,AUS,2673.csv
SAWLA December Open,AUS,836.csv
Open Competition,AUS,188.csv
Physique Science Qld Club Challenge Round 2 – Stack City Weightlifting Club,AUS,2115.csv
Triumph Club Competition,AUS,407.csv
VWA Open & Masters GP3,AUS,361.csv
President's Cup Round 7,AUS,375.csv
Triumph Club Competition,AUS,413.csv
State Championships and President's Cup Round 9,AUS,349.csv
Premier Cup (Invitational Only) & WWA U13 Development Cup,AUS,1150.csv
WWA State Junior & Senior Championships ,AUS,1144.csv
AWF Online Cup,AUS,2465.csv
Cairns Green Ants Club Competition,AUS,2303.csv
AWF & OWF Masters Championships & Pacific Rim & World Cup,AUS,1178.csv
2020 Qld Club Challenge - Jimboomba - Round 2,AUS,2316.csv
2018 Australian Team Trials,AUS,1179.csv
O4K #2,AUS,2464.csv
Olympifit Club Comp #1,AUS,1145.csv
Burleigh Barbell Club Competition in conjunction with QWA Club Challenge Rd 3,AUS,2458.csv
Grizzly Club Comp #2,AUS,1151.csv
President's Cup Round 3 and Chris Chugg Memorial,AUS,348.csv
Uesaka QLD Club Challenge and League Round 2,AUS,1810.csv
Triumph Club Competition,AUS,412.csv
World Masters Cup,AUS,837.csv
State Senior U20/17/15  Masters Championships,AUS,77.csv
Oly in the Outback & Physique Science Qld Club Challenge Round 2 – Saints Weightlifting Club,AUS,2114.csv
"Open Competition, Don Mitchell Memorial",AUS,189.csv
Club Competition Split Round,AUS,1409.csv
Bribie Island Movement & Strength Club Competition,AUS,2100.csv
Qld Senior Championships F71kg - F87+kg; M89kg - M109+kg,AUS,2666.csv
Weightlifting ACT State Meet #2 2015,AUS,823.csv
WWA Open / U13 Development Cup,AUS,1421.csv
North Brisbane Weightlifting Assn Club Competition,AUS,2128.csv
VWA Open,AUS,1435.csv
STWC - Physique Science QWA Club Challenge - Round 2,AUS,2869.csv
JME Qld Club Challenge- Sunshine Coast ,AUS,88.csv
North Queensland Open,AUS,604.csv
Inner West Open Competition,AUS,1390.csv
NBWA - Physique Science QWA Club Challenge - Round 2,AUS,2706.csv
IWF World Championships,AUS,1569.csv
Pacific Cup International,AUS,1555.csv
SAWLA State Championships,AUS,994.csv
NTWA Club Challenge and Eleiko AWF Club Challenge State Qualifying Event ,AUS,764.csv
Triumph Club Competition,AUS,770.csv
Qld State Masters Championships,AUS,2504.csv
Pacific Cup Tournament,AUS,599.csv
DBC Physique Science QWA Club Challenge Round 2,AUS,2510.csv
OX #1,AUS,1757.csv
Qld Club Challenge Round 1 – Sunshine Coast,AUS,1031.csv
Oly 4 Kids,AUS,1970.csv
WWA Masters Championship & Open,AUS,1964.csv
3rd Annual Ralph Cashman Open,AUS,228.csv
SAWLA/ SAWC Open & State Masters Round 4 ,AUS,200.csv
Toowoomba Weightlifting Club Competition,AUS,1794.csv
Tasmania Masters Championships and Presidents Cup Round 3,AUS,572.csv
2020 Qld Club Challenge - Chandler - Round 1,AUS,2289.csv
NTWA Australia Day Competition,AUS,1958.csv
Uesaka QLD Club Challenge and League Round 1,AUS,1780.csv
Australian Club Championships,AUS,214.csv
NTWA Open and Masters Competition,AUS,1960.csv
Triumph Club Competition,AUS,238.csv
"WWA State Junior, U/23 Championships & Open",AUS,1974.csv
Trans Tasman Cup,AUS,210.csv
My Gym Club Competition,AUS,1784.csv
Tasmania Senior and Junior Championships & Cliff Joyce Memorial & Presidents Cup Round 6,AUS,576.csv
VWA School League Round 6,AUS,562.csv
2020 Qld Club Challenge - Townsville - Round 1,AUS,2299.csv
Jimboomba Barbell Club Challenge,AUS,1790.csv
Bruce Walsh Memorial and NSW Masters Championships ,AUS,204.csv
IWF World Championships,AUS,1948.csv
The Rev,AUS,2272.csv
Townsville Physique Science QWA Club Challenge Round 2,AUS,2514.csv
Olitek Oceania & Australian Masters Championships,AUS,589.csv
President's Cup Final,AUS,1009.csv
Berserker Club Competition,AUS,2500.csv
Oly4Kids #2,AUS,1747.csv
Qld Club Challenge Round 1 – Brisbane Barbell,AUS,1021.csv
Physique Science QWA Club Challenge Round 3,AUS,2528.csv
Uesaka Barbell Australia League & Masters League Round 1,AUS,1035.csv
Phoenix Ian Laurie Cup ,AUS,748.csv
NTWA Australia Day Team Competition,AUS,760.csv
CWC - Physique Science QWA Club Challenge - Round 2,AUS,2702.csv
Grizzly's Club Comp,AUS,1551.csv
Phoenix Open 2,AUS,2879.csv
Ironskull Australia Day Competition,AUS,600.csv
JME Qld Club Challenge- Cairns North,AUS,98.csv
UBF Open Competition,AUS,2845.csv
